id,RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2023-03-31,2023-05-31,2024-02-29,createdAt,updatedAt
493,394827,498,"Marion, OH",msa,OH,2023-02-28,0.5,0.8,2.2,2023-04-06,2023-04-06
494,394899,499,"Nacogdoches, TX",msa,TX,2023-02-28,1.3,1.1,1.1,2023-04-07,2023-04-07
495,394496,500,"Coos Bay, OR",msa,OR,2023-02-28,-0.1,-0.2,1.3,2023-04-08,2023-04-08
496,395040,500,"Roswell, NM",msa,NM,2023-02-28,3.4,4.7,5.1,2023-04-09,2023-04-09
497,395016,502,"Red Bluff, CA",msa,CA,2023-02-28,-0.4,-0.9,-1,2023-04-10,2023-04-10
498,394472,503,"Clearlake, CA",msa,CA,2023-02-28,-0.1,-0.4,-0.7,2023-04-11,2023-04-11
499,394360,504,"Baraboo, WI",msa,WI,2023-02-28,0.9,0.7,0.5,2023-04-12,2023-04-12
500,395024,505,"Rio Grande City, TX",msa,TX,2023-02-28,,2.8,2,2023-04-13,2023-04-13
501,394540,506,"Dublin, GA",msa,GA,2023-02-28,1.6,1.6,2,2023-04-14,2023-04-14
502,394787,507,"Lewiston, ID",msa,ID,2023-02-28,0,-0.1,1.4,2023-04-15,2023-04-15
503,394629,509,"Georgetown, SC",msa,SC,2023-02-28,0.3,0.5,2.2,2023-04-16,2023-04-16
504,394309,510,"Albemarle, NC",msa,NC,2023-02-28,0.4,0.8,4.1,2023-04-17,2023-04-17
505,394825,512,"Marinette, WI",msa,WI,2023-02-28,0.8,0.2,1.8,2023-04-18,2023-04-18
506,394836,513,"Martinsville, VA",msa,VA,2023-02-28,1.9,2.1,2.3,2023-04-19,2023-04-19
507,394889,514,"Mount Vernon, OH",msa,OH,2023-02-28,0.6,0.7,1.8,2023-04-20,2023-04-20
508,395063,515,"Sanford, NC",msa,NC,2023-02-28,1.2,2.3,5,2023-04-21,2023-04-21
509,394701,516,"Hutchinson, KS",msa,KS,2023-02-28,1,1.4,1.3,2023-04-22,2023-04-22
510,394509,517,"Crossville, TN",msa,TN,2023-02-28,0.8,1.5,5.4,2023-04-23,2023-04-23
511,394759,518,"Laconia, NH",msa,NH,2023-02-28,-0.2,0.2,3.3,2023-04-24,2023-04-24
512,395199,519,"Walla Walla, WA",msa,WA,2023-02-28,0.2,0.2,1.5,2023-04-25,2023-04-25
513,394456,520,"Charleston, IL",msa,IL,2023-02-28,1.2,0.5,-0.4,2023-04-26,2023-04-26
514,394631,521,"Gillette, WY",msa,WY,2023-02-28,0.2,0,-3,2023-04-27,2023-04-27
515,394570,522,"Enid, OK",msa,OK,2023-02-28,0.5,0,-3.7,2023-04-28,2023-04-28
516,395136,523,"Sturgis, MI",msa,MI,2023-02-28,0.5,0.3,0.1,2023-04-29,2023-04-29
517,395071,524,"Sayre, PA",msa,PA,2023-02-28,-0.1,-0.7,-2.9,2023-04-30,2023-04-30
518,753903,525,"Marietta, OH",msa,OH,2023-02-28,0.4,-0.1,-1.3,2023-05-01,2023-05-01
519,395049,526,"Salina, KS",msa,KS,2023-02-28,0.5,0.7,0.2,2023-05-02,2023-05-02
520,394693,527,"Hudson, NY",msa,NY,2023-02-28,0.1,0.5,2.7,2023-05-03,2023-05-03
521,395124,528,"Starkville, MS",msa,MS,2023-02-28,0.6,0.1,-1.8,2023-05-04,2023-05-04
522,394432,529,"Calhoun, GA",msa,GA,2023-02-28,0.6,1.1,3.8,2023-05-05,2023-05-05
523,394591,530,"Fergus Falls, MN",msa,MN,2023-02-28,1.2,1.4,2.5,2023-05-06,2023-05-06
524,394939,531,"Oneonta, NY",msa,NY,2023-02-28,0.2,-0.4,-1.1,2023-05-07,2023-05-07
525,394336,532,"Ardmore, OK",msa,OK,2023-02-28,0.3,0.6,1.5,2023-05-08,2023-05-08
526,394443,533,"Carlsbad, NM",msa,NM,2023-02-28,-1,-2.4,-4.1,2023-05-09,2023-05-09
527,394551,534,"Eagle Pass, TX",msa,TX,2023-02-28,1,0.2,-2.8,2023-05-10,2023-05-10
528,394618,535,"Fremont, OH",msa,OH,2023-02-28,0.1,-0.4,-1,2023-05-11,2023-05-11
529,394362,536,"Barre, VT",msa,VT,2023-02-28,1.6,1.8,1.7,2023-05-12,2023-05-12
530,394592,537,"Fernley, NV",msa,NV,2023-02-28,-0.5,-1.2,-1.7,2023-05-13,2023-05-13
531,394490,538,"Columbus, MS",msa,MS,2023-02-28,1.1,0.1,-1.4,2023-05-14,2023-05-14
532,753877,539,"Cullowhee, NC",msa,NC,2023-02-28,0.2,0.4,3.2,2023-05-15,2023-05-15
533,394923,540,"Norwalk, OH",msa,OH,2023-02-28,0,-0.6,-1.6,2023-05-16,2023-05-16
534,394956,541,"Palestine, TX",msa,TX,2023-02-28,0.5,0.1,1,2023-05-17,2023-05-17
535,395044,542,"Rutland, VT",msa,VT,2023-02-28,1.2,1.3,1.5,2023-05-18,2023-05-18
536,394605,543,"Fort Madison, IA",msa,IA,2023-02-28,0.2,-0.7,-2.9,2023-05-19,2023-05-19
537,394621,544,"Gaffney, SC",msa,SC,2023-02-28,2.7,2.4,3.2,2023-05-20,2023-05-20
538,394365,545,"Batavia, NY",msa,NY,2023-02-28,0,-0.2,-0.4,2023-05-21,2023-05-21
539,394446,546,"Cedar City, UT",msa,UT,2023-02-28,0.4,0.3,2.6,2023-05-22,2023-05-22
540,394737,547,"Kearney, NE",msa,NE,2023-02-28,0.4,0.1,-0.9,2023-05-23,2023-05-23
541,394547,548,"Durango, CO",msa,CO,2023-02-28,-0.2,-0.6,0.1,2023-05-24,2023-05-24
542,394402,549,"Boone, NC",msa,NC,2023-02-28,0.3,0.8,4.2,2023-05-25,2023-05-25
543,394989,550,"Point Pleasant, WV",msa,OH,2023-02-28,0.2,0,0,2023-05-26,2023-05-26
544,394411,551,"Branson, MO",msa,MO,2023-02-28,0.3,0.7,4,2023-05-27,2023-05-27
545,394444,552,"Carson City, NV",msa,NV,2023-02-28,-0.5,-1.2,-2,2023-05-28,2023-05-28
546,394582,553,"Fairmont, WV",msa,WV,2023-02-28,1.3,1.7,0.8,2023-05-29,2023-05-29
547,394977,554,"Picayune, MS",msa,MS,2023-02-28,1.3,0.3,-1.3,2023-05-30,2023-05-30
548,394940,555,"Ontario, OR",msa,OR,2023-02-28,-0.3,-0.1,5.7,2023-05-31,2023-05-31
549,394750,556,"Kinston, NC",msa,NC,2023-02-28,0.6,0.9,4.2,2023-06-01,2023-06-01
550,394993,557,"Poplar Bluff, MO",msa,MO,2023-02-28,1,0.7,-0.7,2023-06-02,2023-06-02
551,395122,558,"St. Marys, GA",msa,GA,2023-02-28,0.2,-0.1,1,2023-06-03,2023-06-03
552,395216,559,"Waycross, GA",msa,GA,2023-02-28,0.9,0.8,3.3,2023-06-04,2023-06-04
553,394366,560,"Batesville, AR",msa,AR,2023-02-28,2.1,2,1.1,2023-06-05,2023-06-05
554,394566,561,"Elko, NV",msa,NV,2023-02-28,-0.2,-0.9,-2.1,2023-06-06,2023-06-06
555,395157,562,"Tiffin, OH",msa,OH,2023-02-28,0.2,-0.2,-0.7,2023-06-07,2023-06-07
556,394556,563,"Edwards, CO",msa,CO,2023-02-28,0,-0.1,4.8,2023-06-08,2023-06-08
557,394721,564,"Jasper, IN",msa,IN,2023-02-28,0.6,0.7,0.2,2023-06-09,2023-06-09
558,394517,565,"Danville, KY",msa,KY,2023-02-28,0.8,1,2.7,2023-06-10,2023-06-10
559,395131,566,"Sterling, IL",msa,IL,2023-02-28,0.5,-0.4,-2.2,2023-06-11,2023-06-11
560,753920,567,"Sonora, CA",msa,CA,2023-02-28,-0.1,-0.6,-2.1,2023-06-12,2023-06-12
561,394951,568,"Oxford, MS",msa,MS,2023-02-28,0.7,1.1,-0.3,2023-06-13,2023-06-13
562,394632,569,"Glasgow, KY",msa,KY,2023-02-28,1,0.9,1.1,2023-06-14,2023-06-14
563,394967,570,"Payson, AZ",msa,AZ,2023-02-28,0.6,0.6,3.7,2023-06-15,2023-06-15
564,395204,571,"Warrensburg, MO",msa,MO,2023-02-28,1,1.4,2.2,2023-06-16,2023-06-16
565,394344,572,"Athens, TN",msa,TN,2023-02-28,1.9,2.5,5.4,2023-06-17,2023-06-17
566,394562,573,"Elizabeth City, NC",msa,NC,2023-02-28,0.6,0.7,1.3,2023-06-18,2023-06-18
567,394861,574,"Milledgeville, GA",msa,GA,2023-02-28,1.1,1.8,3.9,2023-06-19,2023-06-19
568,395020,575,"Rexburg, ID",msa,ID,2023-02-28,-0.4,-0.7,3.1,2023-06-20,2023-06-20
569,394339,576,"Ashland, OH",msa,OH,2023-02-28,0.3,0.5,1.4,2023-06-21,2023-06-21
570,394571,577,"Enterprise, AL",msa,AL,2023-02-28,1,1,-0.1,2023-06-22,2023-06-22
571,394717,578,"Jacksonville, TX",msa,TX,2023-02-28,0.4,0.7,3.4,2023-06-23,2023-06-23
572,394742,579,"Kerrville, TX",msa,TX,2023-02-28,0.3,0,1.2,2023-06-24,2023-06-24
573,394634,580,"Gloversville, NY",msa,NY,2023-02-28,0.3,0.4,1.1,2023-06-25,2023-06-25
574,394604,581,"Fort Leonard Wood, MO",msa,MO,2023-02-28,1.4,2,1.9,2023-06-26,2023-06-26
575,394363,582,"Bartlesville, OK",msa,OK,2023-02-28,0.5,0.4,1,2023-06-27,2023-06-27
576,394538,583,"Douglas, GA",msa,GA,2023-02-28,0.7,0.1,0.9,2023-06-28,2023-06-28
577,395073,584,"Scottsboro, AL",msa,AL,2023-02-28,,1.8,3,2023-06-29,2023-06-29
578,394316,585,"Alice, TX",msa,TX,2023-02-28,2.2,0.1,-4.5,2023-06-30,2023-06-30
579,394652,586,"Greenville, OH",msa,OH,2023-02-28,0.3,0.1,1,2023-07-01,2023-07-01
580,394985,587,"Platteville, WI",msa,WI,2023-02-28,0.4,-0.1,-0.5,2023-07-02,2023-07-02
581,394503,589,"Corsicana, TX",msa,TX,2023-02-28,1.3,1.7,4.4,2023-07-03,2023-07-03
582,753905,590,"Newport, OR",msa,OR,2023-02-28,0,0.1,3,2023-07-04,2023-07-04
583,395234,591,"Winona, MN",msa,MN,2023-02-28,0,-0.2,-1.2,2023-07-05,2023-07-05
584,394933,592,"Oil City, PA",msa,PA,2023-02-28,0.1,0.1,0.5,2023-07-06,2023-07-06
585,395029,593,"Rochelle, IL",msa,IL,2023-02-28,0.5,-0.4,-1.7,2023-07-07,2023-07-07
586,395091,594,"Shelbyville, TN",msa,TN,2023-02-28,0.6,1,3.8,2023-07-08,2023-07-08
587,394819,595,"Malone, NY",msa,NY,2023-02-28,-0.2,0,1.2,2023-07-09,2023-07-09
588,394963,596,"Paris, TX",msa,TX,2023-02-28,1.3,1,2.3,2023-07-10,2023-07-10
589,395008,597,"Pullman, WA",msa,WA,2023-02-28,0.6,1,3.3,2023-07-11,2023-07-11
590,394838,598,"Mason City, IA",msa,IA,2023-02-28,0.2,0.8,2.5,2023-07-12,2023-07-12
591,394567,599,"Ellensburg, WA",msa,WA,2023-02-28,-0.1,-0.3,1.9,2023-07-13,2023-07-13
592,394903,600,"Natchez, MS",msa,LA,2023-02-28,1.7,0.7,-0.7,2023-07-14,2023-07-14
593,394326,601,"Amsterdam, NY",msa,NY,2023-02-28,0,0.1,1.1,2023-07-15,2023-07-15
594,394628,602,"Gardnerville Ranchos, NV",msa,NV,2023-02-28,-0.1,-0.4,0.7,2023-07-16,2023-07-16
595,394625,603,"Galesburg, IL",msa,IL,2023-02-28,0.3,-0.2,-1.2,2023-07-17,2023-07-17
596,394527,604,"Del Rio, TX",msa,TX,2023-02-28,1.9,2.1,2.2,2023-07-18,2023-07-18
597,395144,605,"Tahlequah, OK",msa,OK,2023-02-28,0.6,1.1,3.7,2023-07-19,2023-07-19
598,394548,606,"Durant, OK",msa,OK,2023-02-28,0.7,1.3,3.4,2023-07-20,2023-07-20
599,753911,607,"Ozark, AL",msa,AL,2023-02-28,1.6,1.5,1.6,2023-07-21,2023-07-21
600,394431,608,"Cadillac, MI",msa,MI,2023-02-28,2.1,2.4,5.9,2023-07-22,2023-07-22
601,394478,609,"Clovis, NM",msa,NM,2023-02-28,-0.2,-1.3,-4.2,2023-07-23,2023-07-23
602,395097,610,"Sidney, OH",msa,OH,2023-02-28,0.1,-0.1,-0.5,2023-07-24,2023-07-24
603,394878,611,"Morgan City, LA",msa,LA,2023-02-28,2.2,1,-3.7,2023-07-25,2023-07-25
604,394876,612,"Montrose, CO",msa,CO,2023-02-28,-0.1,-0.3,1,2023-07-26,2023-07-26
605,394954,613,"Pahrump, NV",msa,NV,2023-02-28,-0.1,0,3.9,2023-07-27,2023-07-27
606,394906,614,"New Castle, IN",msa,IN,2023-02-28,0.5,0.9,2.8,2023-07-28,2023-07-28
607,394608,615,"Fort Polk South, LA",msa,LA,2023-02-28,1.3,0.7,-1.7,2023-07-29,2023-07-29
608,394919,616,"Norfolk, NE",msa,NE,2023-02-28,0.4,0.2,-0.7,2023-07-30,2023-07-30
609,394437,617,"Ca-¦on City, CO",msa,CO,2023-02-28,0.2,0,1.8,2023-07-31,2023-07-31
610,394739,618,"Kendallville, IN",msa,IN,2023-02-28,0.6,1,1.8,2023-08-01,2023-08-01
611,394379,619,"Bemidji, MN",msa,MN,2023-02-28,0.3,-0.1,-0.1,2023-08-02,2023-08-02
612,394391,620,"Blackfoot, ID",msa,ID,2023-02-28,0.2,0.7,4.6,2023-08-03,2023-08-03
613,394504,621,"Cortland, NY",msa,NY,2023-02-28,-0.1,-0.5,-1.3,2023-08-04,2023-08-04
614,394887,622,"Mount Sterling, KY",msa,KY,2023-02-28,0.6,0,-0.7,2023-08-05,2023-08-05
615,395208,623,"Washington, NC",msa,NC,2023-02-28,0.6,1.4,3.2,2023-08-06,2023-08-06
616,753916,624,"Sandpoint, ID",msa,ID,2023-02-28,-0.6,-1.2,2.7,2023-08-07,2023-08-07
617,394918,625,"Nogales, AZ",msa,AZ,2023-02-28,0.1,0.4,3.1,2023-08-08,2023-08-08
618,395043,626,"Ruston, LA",msa,LA,2023-02-28,0.5,-0.1,-2.8,2023-08-09,2023-08-09
619,753865,627,"Bardstown, KY",msa,KY,2023-02-28,0.3,0.4,1.1,2023-08-10,2023-08-10
620,394477,628,"Clinton, IA",msa,IA,2023-02-28,0.4,0.4,-0.2,2023-08-11,2023-08-11
621,395017,629,"Red Wing, MN",msa,MN,2023-02-28,0.2,-0.3,-1.5,2023-08-12,2023-08-12
622,394987,630,"Plymouth, IN",msa,IN,2023-02-28,0.7,1,2.1,2023-08-13,2023-08-13
623,394789,631,"Lewistown, PA",msa,PA,2023-02-28,1.3,1.9,2.5,2023-08-14,2023-08-14
624,394500,632,"Cornelia, GA",msa,GA,2023-02-28,-0.1,-0.1,2,2023-08-15,2023-08-15
625,394886,633,"Mount Pleasant, TX",msa,TX,2023-02-28,2.4,3.1,4.1,2023-08-16,2023-08-16
626,753904,634,"Marion, NC",msa,NC,2023-02-28,0.1,0,2.1,2023-08-17,2023-08-17
627,394398,635,"Bogalusa, LA",msa,LA,2023-02-28,3.6,3.1,0.7,2023-08-18,2023-08-18
628,395201,636,"Wapakoneta, OH",msa,OH,2023-02-28,0.1,-0.3,-1,2023-08-19,2023-08-19
629,753889,637,"Hillsdale, MI",msa,MI,2023-02-28,0.9,0.9,1.6,2023-08-20,2023-08-20
630,394961,638,"Paragould, AR",msa,AR,2023-02-28,1,1.2,1.3,2023-08-21,2023-08-21
631,394883,639,"Moultrie, GA",msa,GA,2023-02-28,1.8,1.7,1.2,2023-08-22,2023-08-22
632,394375,640,"Bedford, IN",msa,IN,2023-02-28,0.2,0.4,2.6,2023-08-23,2023-08-23
633,394426,641,"Burley, ID",msa,ID,2023-02-28,0.1,0.7,4,2023-08-24,2023-08-24
634,394850,642,"Menomonie, WI",msa,WI,2023-02-28,0.2,0,0.1,2023-08-25,2023-08-25
635,753918,643,"Shawano, WI",msa,WI,2023-02-28,1,0.5,0.8,2023-08-26,2023-08-26
636,394377,644,"Bellefontaine, OH",msa,OH,2023-02-28,0.4,0.2,0.3,2023-08-27,2023-08-27
637,394427,646,"Burlington, IA",msa,IA,2023-02-28,0.3,-0.1,-2.5,2023-08-28,2023-08-28
638,394667,647,"Harrison, AR",msa,AR,2023-02-28,0,0.1,1.3,2023-08-29,2023-08-29
639,395189,648,"Vicksburg, MS",msa,MS,2023-02-28,0.9,-0.1,-3.6,2023-08-30,2023-08-30
640,394677,649,"Henderson, NC",msa,NC,2023-02-28,2.9,3.7,6.1,2023-08-31,2023-08-31
641,394817,650,"Madisonville, KY",msa,KY,2023-02-28,0.8,0.7,1.4,2023-09-01,2023-09-01
642,394695,651,"Huntingdon, PA",msa,PA,2023-02-28,1,1.4,0.9,2023-09-02,2023-09-02
643,394779,652,"Lawrenceburg, TN",msa,TN,2023-02-28,1.7,2.6,6.3,2023-09-03,2023-09-03
644,395037,653,"Rolla, MO",msa,MO,2023-02-28,0.5,0.7,0.9,2023-09-04,2023-09-04
645,395155,654,"Thomasville, GA",msa,GA,2023-02-28,1,1,1.6,2023-09-05,2023-09-05
646,395034,655,"Rockingham, NC",msa,NC,2023-02-28,3.7,4.2,5.8,2023-09-06,2023-09-06
647,394785,656,"Lewisburg, PA",msa,PA,2023-02-28,0.7,0.8,-0.3,2023-09-07,2023-09-07
648,395087,657,"Seymour, IN",msa,IN,2023-02-28,0.5,0.6,0.4,2023-09-08,2023-09-08
649,394384,658,"Big Rapids, MI",msa,MI,2023-02-28,1.6,2,3.1,2023-09-09,2023-09-09
650,394616,659,"Freeport, IL",msa,IL,2023-02-28,0.7,0.7,1.9,2023-09-10,2023-09-10
651,394842,660,"McAlester, OK",msa,OK,2023-02-28,0.1,0,0.8,2023-09-11,2023-09-11
652,394349,661,"Auburn, IN",msa,IN,2023-02-28,0.3,0.4,0.5,2023-09-12,2023-09-12
653,394482,662,"Coldwater, MI",msa,MI,2023-02-28,1.1,0.6,1.4,2023-09-13,2023-09-13
654,394990,663,"Ponca City, OK",msa,OK,2023-02-28,0.5,0.6,1.4,2023-09-14,2023-09-14
655,395129,664,"Stephenville, TX",msa,TX,2023-02-28,0.7,1,3.6,2023-09-15,2023-09-15
656,395228,665,"Willmar, MN",msa,MN,2023-02-28,0.7,0.7,0.8,2023-09-16,2023-09-16
657,394545,666,"Duncan, OK",msa,OK,2023-02-28,0.8,1,1.5,2023-09-17,2023-09-17
658,394448,667,"Cedartown, GA",msa,GA,2023-02-28,0,0.5,5.5,2023-09-18,2023-09-18
659,394650,668,"Greenville, MS",msa,MS,2023-02-28,6.6,5.8,-2,2023-09-19,2023-09-19
660,394476,669,"Clewiston, FL",msa,FL,2023-02-28,-0.3,-0.7,3,2023-09-20,2023-09-20
661,395032,670,"Rock Springs, WY",msa,WY,2023-02-28,0.5,0,-3.2,2023-09-21,2023-09-21
662,394297,671,"Aberdeen, SD",msa,SD,2023-02-28,0.6,0.2,-0.7,2023-09-22,2023-09-22
663,395081,672,"Sedalia, MO",msa,MO,2023-02-28,0.8,1.5,3.3,2023-09-23,2023-09-23
664,394895,673,"Muscatine, IA",msa,IA,2023-02-28,0.3,0.1,-0.7,2023-09-24,2023-09-24
665,394934,674,"Okeechobee, FL",msa,FL,2023-02-28,-0.1,0,2.9,2023-09-25,2023-09-25
666,394891,675,"Mountain Home, AR",msa,AR,2023-02-28,0.9,0.7,0.4,2023-09-26,2023-09-26
667,395230,676,"Wilmington, OH",msa,OH,2023-02-28,0.5,0.5,1.2,2023-09-27,2023-09-27
668,394558,677,"El Campo, TX",msa,TX,2023-02-28,0.7,0.2,-1.4,2023-09-28,2023-09-28
669,394845,678,"McMinnville, TN",msa,TN,2023-02-28,2,2.8,6.8,2023-09-29,2023-09-29
670,394624,679,"Gainesville, TX",msa,TX,2023-02-28,1.8,2.3,4.4,2023-09-30,2023-09-30
671,394424,680,"Bucyrus, OH",msa,OH,2023-02-28,-0.4,-1.2,0.2,2023-10-01,2023-10-01
672,394449,681,"Celina, OH",msa,OH,2023-02-28,0.6,0.4,0.8,2023-10-02,2023-10-02
673,753866,682,"Big Stone Gap, VA",msa,VA,2023-02-28,-0.5,-1.2,-2.5,2023-10-03,2023-10-03
674,394881,683,"Moscow, ID",msa,ID,2023-02-28,-0.1,-0.4,1.7,2023-10-04,2023-10-04
675,395158,684,"Tifton, GA",msa,GA,2023-02-28,0.7,0.5,0,2023-10-05,2023-10-05
676,394341,685,"Astoria, OR",msa,OR,2023-02-28,0.2,0.4,2.2,2023-10-06,2023-10-06
677,394409,686,"Bradford, PA",msa,PA,2023-02-28,1.6,1.2,-1.6,2023-10-07,2023-10-07
678,395082,687,"Selinsgrove, PA",msa,PA,2023-02-28,1.9,1.3,-0.3,2023-10-08,2023-10-08
679,394319,688,"Alma, MI",msa,MI,2023-02-28,2.3,2.5,3.6,2023-10-09,2023-10-09
680,395219,689,"West Plains, MO",msa,MO,2023-02-28,1.1,1.7,4.6,2023-10-10,2023-10-10
681,394354,690,"Austin, MN",msa,MN,2023-02-28,0.1,0.1,1.2,2023-10-11,2023-10-11
682,394397,691,"Blytheville, AR",msa,AR,2023-02-28,-0.2,-0.4,0.3,2023-10-12,2023-10-12
683,394627,692,"Garden City, KS",msa,KS,2023-02-28,1.1,1.6,1.5,2023-10-13,2023-10-13
684,394833,693,"Marshalltown, IA",msa,IA,2023-02-28,0.2,0.5,1,2023-10-14,2023-10-14
685,395026,694,"Riverton, WY",msa,WY,2023-02-28,0.5,0.7,1.1,2023-10-15,2023-10-15
686,394894,695,"Murray, KY",msa,KY,2023-02-28,1.8,2.7,10.9,2023-10-16,2023-10-16
687,395046,696,"Safford, AZ",msa,AZ,2023-02-28,0.5,0.5,1.6,2023-10-17,2023-10-17
688,394844,697,"McComb, MS",msa,MS,2023-02-28,-0.3,-2.6,-6.5,2023-10-18,2023-10-18
689,395178,698,"Urbana, OH",msa,OH,2023-02-28,0.2,0,0.7,2023-10-19,2023-10-19
690,394771,699,"Laramie, WY",msa,WY,2023-02-28,0.7,0.9,0.6,2023-10-20,2023-10-20
691,395203,700,"Warren, PA",msa,PA,2023-02-28,-0.7,-1,-1.2,2023-10-21,2023-10-21
692,394434,701,"Cambridge, OH",msa,OH,2023-02-28,0.9,0.3,0.9,2023-10-22,2023-10-22
693,394981,702,"Pittsburg, KS",msa,KS,2023-02-28,0.4,0.7,2.2,2023-10-23,2023-10-23
694,394663,703,"Hannibal, MO",msa,MO,2023-02-28,1.7,2.7,3.2,2023-10-24,2023-10-24
695,395227,704,"Williston, ND",msa,ND,2023-02-28,0.1,-0.6,-2.9,2023-10-25,2023-10-25
696,394574,705,"Espa-¦ola, NM",msa,NM,2023-02-28,2.1,2.1,3.1,2023-10-26,2023-10-26
697,394335,706,"Arcadia, FL",msa,FL,2023-02-28,-0.7,-0.9,2.3,2023-10-27,2023-10-27
698,394914,707,"Newberry, SC",msa,SC,2023-02-28,,2.8,4.7,2023-10-28,2023-10-28
699,394300,708,"Ada, OK",msa,OK,2023-02-28,1.3,2.1,5,2023-10-29,2023-10-29
700,394507,709,"Crawfordsville, IN",msa,IN,2023-02-28,0.3,0.4,1.7,2023-10-30,2023-10-30
701,394715,710,"Jacksonville, IL",msa,IL,2023-02-28,1,-0.4,-4.6,2023-10-31,2023-10-31
702,394315,711,"Alexandria, MN",msa,MN,2023-02-28,0.3,0,-0.5,2023-11-01,2023-11-01
703,395099,712,"Sikeston, MO",msa,MO,2023-02-28,0.2,-0.9,-3.5,2023-11-02,2023-11-02
704,394560,713,"El Dorado, AR",msa,AR,2023-02-28,1,0.6,-2,2023-11-03,2023-11-03
705,394799,714,"Lock Haven, PA",msa,PA,2023-02-28,0.2,0,-1.9,2023-11-04,2023-11-04
706,394522,716,"DeRidder, LA",msa,LA,2023-02-28,-0.2,-2.3,-5.4,2023-11-05,2023-11-05
707,394526,717,"Defiance, OH",msa,OH,2023-02-28,0.2,-0.2,-1.3,2023-11-06,2023-11-06
708,394904,718,"Natchitoches, LA",msa,LA,2023-02-28,1.5,1,-2,2023-11-07,2023-11-07
709,394422,719,"Brownwood, TX",msa,TX,2023-02-28,0.5,0.2,0.6,2023-11-08,2023-11-08
710,394654,720,"Greenwood, MS",msa,MS,2023-02-28,1.3,1.5,2.3,2023-11-09,2023-11-09
711,394745,721,"Kill Devil Hills, NC",msa,NC,2023-02-28,0.1,0.1,2.2,2023-11-10,2023-11-10
712,394801,722,"Logansport, IN",msa,IN,2023-02-28,0.5,0.5,2,2023-11-11,2023-11-11
713,395072,723,"Scottsbluff, NE",msa,NE,2023-02-28,0.7,0.9,-0.2,2023-11-12,2023-11-12
714,394690,724,"Houghton, MI",msa,MI,2023-02-28,1.2,0.5,0.7,2023-11-13,2023-11-13
715,394888,725,"Mount Vernon, IL",msa,IL,2023-02-28,1.3,-0.3,-2.1,2023-11-14,2023-11-14
716,395137,726,"Sulphur Springs, TX",msa,TX,2023-02-28,0.9,0.9,2.7,2023-11-15,2023-11-15
717,394451,727,"Centralia, IL",msa,IL,2023-02-28,0.3,-0.5,-2,2023-11-16,2023-11-16
718,394554,728,"Easton, MD",msa,MD,2023-02-28,0.6,0.7,-0.1,2023-11-17,2023-11-17
719,395069,729,"Sault Ste. Marie, MI",msa,MI,2023-02-28,0.9,0.1,1.5,2023-11-18,2023-11-18
720,394499,730,"Corinth, MS",msa,MS,2023-02-28,0.7,-0.3,-2.5,2023-11-19,2023-11-19
721,394840,731,"Mayfield, KY",msa,KY,2023-02-28,0.6,0.6,2.6,2023-11-20,2023-11-20
722,394370,732,"Bay City, TX",msa,TX,2023-02-28,0.7,0.1,-2.5,2023-11-21,2023-11-21
723,394436,733,"Campbellsville, KY",msa,KY,2023-02-28,0.6,0.6,1.9,2023-11-22,2023-11-22
724,394550,734,"Dyersburg, TN",msa,TN,2023-02-28,1.1,0.7,-0.4,2023-11-23,2023-11-23
725,394948,735,"Owatonna, MN",msa,MN,2023-02-28,0.6,0.6,0.4,2023-11-24,2023-11-24
726,394385,736,"Big Spring, TX",msa,TX,2023-02-28,1.1,-1.6,-5.2,2023-11-25,2023-11-25
727,395192,737,"Vincennes, IN",msa,IN,2023-02-28,0.4,0.2,0.2,2023-11-26,2023-11-26
728,394506,738,"Coshocton, OH",msa,OH,2023-02-28,0.5,0.5,1.6,2023-11-27,2023-11-27
729,394696,739,"Huntington, IN",msa,IN,2023-02-28,0.5,0.6,0.9,2023-11-28,2023-11-28
730,394915,741,"Newport, TN",msa,TN,2023-02-28,,3.4,6.7,2023-11-29,2023-11-29
731,394617,742,"Fremont, NE",msa,NE,2023-02-28,0.3,0.4,0.6,2023-11-30,2023-11-30
732,395083,743,"Selma, AL",msa,AL,2023-02-28,2.8,2.2,-1.1,2023-12-01,2023-12-01
733,394713,744,"Jackson, WY",msa,WY,2023-02-28,-0.2,0.1,6.1,2023-12-02,2023-12-02
734,395191,745,"Vidalia, GA",msa,GA,2023-02-28,1.6,1.7,2,2023-12-03,2023-12-03
735,395187,746,"Vernal, UT",msa,UT,2023-02-28,0.3,0.2,2.3,2023-12-04,2023-12-04
736,394781,749,"Lebanon, MO",msa,MO,2023-02-28,0.6,0.8,2.6,2023-12-05,2023-12-05
737,394525,750,"Decatur, IN",msa,IN,2023-02-28,0.6,0.7,0.4,2023-12-06,2023-12-06
738,394413,751,"Brenham, TX",msa,TX,2023-02-28,0.3,-0.1,0.3,2023-12-07,2023-12-07
739,394702,752,"Hutchinson, MN",msa,MN,2023-02-28,0.6,0.7,0.1,2023-12-08,2023-12-08
740,394569,753,"Emporia, KS",msa,KS,2023-02-28,1.1,1.9,3.3,2023-12-09,2023-12-09
741,394573,754,"Escanaba, MI",msa,MI,2023-02-28,1.2,0.8,0.4,2023-12-10,2023-12-10
